v0_cpu, 1, 0.097126
v0_cpu, 10, 0.105658
v0_cpu, 100, 0.163161
v0_cpu, 1000, 1.100183
v0_cpu, 1, 0.102504
v0_cpu, 10, 0.109957
v0_cpu, 100, 0.165723
v0_cpu, 1000, 1.121598
v0_cpu, 1, 0.101377
v0_cpu, 10, 0.10614
v0_cpu, 100, 0.168511
v0_cpu, 1000, 1.156728
v0_cpu, 1, 0.099887
v0_cpu, 10, 0.120196
v0_cpu, 100, 0.169955
v0_cpu, 1000, 1.236482
v0_cpu, 1, 0.102395
v0_cpu, 10, 0.111652
v0_cpu, 100, 0.1726
v0_cpu, 1000, 1.175931
v0_cpu, 1, 0.107561
v0_cpu, 10, 0.113379
v0_cpu, 100, 0.17206
v0_cpu, 1000, 1.193081
v0_cpu, 1, 0.111062
v0_cpu, 10, 0.148509
v0_cpu, 100, 0.179504
v0_cpu, 1000, 1.33016
v0_cpu, 1, 0.114328
v0_cpu, 10, 0.126199
v0_cpu, 100, 0.180849
v0_cpu, 1000, 1.369913
v0_cpu, 1, 0.111696
v0_cpu, 10, 0.121428
v0_cpu, 100, 0.20283
v0_cpu, 1000, 1.325949
v0_cpu, 1, 0.111085
v0_cpu, 10, 0.128331
v0_cpu, 100, 0.197978
v0_cpu, 1000, 1.561513
v0_gpu, 1, 0.134597
v0_gpu, 10, 0.175371
v0_gpu, 100, 0.947159
v0_gpu, 1000, 9.014066
v0_gpu, 1, 0.101399
v0_gpu, 10, 0.170814
v0_gpu, 100, 0.944462
v0_gpu, 1000, 8.953225
v0_gpu, 1, 0.098729
v0_gpu, 10, 0.171262
v0_gpu, 100, 0.938667
v0_gpu, 1000, 9.041105
v0_gpu, 1, 0.096158
v0_gpu, 10, 0.169559
v0_gpu, 100, 0.952815
v0_gpu, 1000, 9.083707
v0_gpu, 1, 0.097665
v0_gpu, 10, 0.175811
v0_gpu, 100, 0.943204
v0_gpu, 1000, 9.087907
v0_gpu, 1, 0.099803
v0_gpu, 10, 0.174462
v0_gpu, 100, 0.947443
v0_gpu, 1000, 9.253517
v0_gpu, 1, 0.100577
v0_gpu, 10, 0.174288
v0_gpu, 100, 0.971908
v0_gpu, 1000, 9.54453
v0_gpu, 1, 0.101248
v0_gpu, 10, 0.204742
v0_gpu, 100, 0.964601
v0_gpu, 1000, 9.341278
v0_gpu, 1, 0.097828
v0_gpu, 10, 0.194581
v0_gpu, 100, 0.96954
v0_gpu, 1000, 9.460335
v0_gpu, 1, 0.100199
v0_gpu, 10, 0.188924
v0_gpu, 100, 1.02298
v0_gpu, 1000, 9.712522
