v0_cpu, 1, 0.098419
v0_cpu, 10, 0.106892
v0_cpu, 100, 0.160037
v0_cpu, 1000, 1.12152
v0_cpu, 1, 0.098968
v0_cpu, 10, 0.104645
v0_cpu, 100, 0.165274
v0_cpu, 1000, 1.115143
v0_cpu, 1, 0.108252
v0_cpu, 10, 0.112039
v0_cpu, 100, 0.161677
v0_cpu, 1000, 1.185712
v0_cpu, 1, 0.106129
v0_cpu, 10, 0.113516
v0_cpu, 100, 0.173628
v0_cpu, 1000, 1.201727
v0_cpu, 1, 0.112023
v0_cpu, 10, 0.11422
v0_cpu, 100, 0.17192
v0_cpu, 1000, 1.197925
v0_cpu, 1, 0.107879
v0_cpu, 10, 0.114656
v0_cpu, 100, 0.180462
v0_cpu, 1000, 1.1969
v0_cpu, 1, 0.112043
v0_cpu, 10, 0.112402
v0_cpu, 100, 0.177508
v0_cpu, 1000, 1.192431
v0_cpu, 1, 0.112483
v0_cpu, 10, 0.111846
v0_cpu, 100, 0.177031
v0_cpu, 1000, 1.231278
v0_cpu, 1, 0.117428
v0_cpu, 10, 0.114595
v0_cpu, 100, 0.173018
v0_cpu, 1000, 1.222919
v0_cpu, 1, 0.113863
v0_cpu, 10, 0.121782
v0_cpu, 100, 0.19152
v0_cpu, 1000, 1.508656
v0_gpu, 1, 0.173855
v0_gpu, 10, 0.18654
v0_gpu, 100, 0.93258
v0_gpu, 1000, 9.083164
v0_gpu, 1, 0.111328
v0_gpu, 10, 0.175424
v0_gpu, 100, 0.966603
v0_gpu, 1000, 9.158195
v0_gpu, 1, 0.098703
v0_gpu, 10, 0.17694
v0_gpu, 100, 0.948838
v0_gpu, 1000, 9.138388
v0_gpu, 1, 0.097914
v0_gpu, 10, 0.173647
v0_gpu, 100, 0.953145
v0_gpu, 1000, 9.376349
v0_gpu, 1, 0.105708
v0_gpu, 10, 0.188038
v0_gpu, 100, 0.952821
v0_gpu, 1000, 9.147249
v0_gpu, 1, 0.102357
v0_gpu, 10, 0.181149
v0_gpu, 100, 0.955549
v0_gpu, 1000, 9.135431
v0_gpu, 1, 0.100237
v0_gpu, 10, 0.176747
v0_gpu, 100, 0.961648
v0_gpu, 1000, 9.28419
v0_gpu, 1, 0.10482
v0_gpu, 10, 0.177598
v0_gpu, 100, 0.965511
v0_gpu, 1000, 9.278554
v0_gpu, 1, 0.106078
v0_gpu, 10, 0.172358
v0_gpu, 100, 0.964099
v0_gpu, 1000, 10.067331
v0_gpu, 1, 0.110562
v0_gpu, 10, 0.178158
v0_gpu, 100, 0.991527
v0_gpu, 1000, 10.06599
