v0_cpu, 1, 0.647449
v0_cpu, 10, 0.683636
v0_cpu, 100, 0.998307
v0_cpu, 1000, 4.221486
v0_cpu, 10000, 39.117022
v0_cpu, 1, 0.703255
v0_cpu, 10, 0.6693
v0_cpu, 100, 0.982526
v0_cpu, 1000, 4.313041
v0_cpu, 10000, 40.022032
v0_cpu, 1, 0.655807
v0_cpu, 10, 0.674038
v0_cpu, 100, 0.98577
v0_cpu, 1000, 4.213213
v0_cpu, 10000, 39.826915
v0_cpu, 1, 0.637601
v0_cpu, 10, 0.681944
v0_cpu, 100, 0.975282
v0_cpu, 1000, 4.293931
v0_cpu, 10000, 39.138201
v0_cpu, 1, 0.660718
v0_cpu, 10, 0.66823
v0_cpu, 100, 0.988697
v0_cpu, 1000, 4.212538
v0_cpu, 10000, 40.031665
v0_cpu, 1, 0.638169
v0_cpu, 10, 0.688898
v0_cpu, 100, 0.980559
v0_cpu, 1000, 4.326319
v0_cpu, 10000, 39.089303
v0_cpu, 1, 0.697622
v0_cpu, 10, 0.669241
v0_cpu, 100, 1.010176
v0_cpu, 1000, 4.329644
v0_cpu, 10000, 39.835892
v0_cpu, 1, 0.685804
v0_cpu, 10, 0.672598
v0_cpu, 100, 0.977274
v0_cpu, 1000, 4.326511
v0_cpu, 10000, 40.31371
v0_cpu, 1, 0.637389
v0_cpu, 10, 0.676207
v0_cpu, 100, 0.976184
v0_cpu, 1000, 4.225653
v0_cpu, 10000, 39.977919
v0_cpu, 1, 0.640103
v0_cpu, 10, 0.672273
v0_cpu, 100, 0.978582
v0_cpu, 1000, 4.215499
v0_cpu, 10000, 39.183194
v1_gpu, 1, 0.131867
v1_gpu, 10, 0.215947
v1_gpu, 100, 0.738498
v1_gpu, 1000, 6.917034
v1_gpu, 10000, 68.691829
v1_gpu, 1, 0.097815
v1_gpu, 10, 0.216159
v1_gpu, 100, 0.762995
v1_gpu, 1000, 7.037982
v1_gpu, 10000, 70.121584
v1_gpu, 1, 0.132503
v1_gpu, 10, 0.215117
v1_gpu, 100, 0.82156
v1_gpu, 1000, 7.120201
v1_gpu, 10000, 71.838152
v1_gpu, 1, 0.095295
v1_gpu, 10, 0.228074
v1_gpu, 100, 0.853005
v1_gpu, 1000, 7.162715
v1_gpu, 10000, 72.093264
v1_gpu, 1, 0.114659
v1_gpu, 10, 0.233546
v1_gpu, 100, 0.857992
v1_gpu, 1000, 7.352758
v1_gpu, 10000, 72.489048
v1_gpu, 1, 0.09646
v1_gpu, 10, 0.227858
v1_gpu, 100, 0.767037
v1_gpu, 1000, 7.433239
v1_gpu, 10000, 72.770434
v1_gpu, 1, 0.099191
v1_gpu, 10, 0.233788
v1_gpu, 100, 0.810785
v1_gpu, 1000, 7.49485
v1_gpu, 10000, 73.140791
v1_gpu, 1, 0.100762
v1_gpu, 10, 0.23217
v1_gpu, 100, 0.771305
v1_gpu, 1000, 7.439334
v1_gpu, 10000, 72.654846
v1_gpu, 1, 0.120928
v1_gpu, 10, 0.222532
v1_gpu, 100, 0.767869
v1_gpu, 1000, 7.306105
v1_gpu, 10000, 72.450856
v1_gpu, 1, 0.122084
v1_gpu, 10, 0.228318
v1_gpu, 100, 0.850624
v1_gpu, 1000, 7.292346
v1_gpu, 10000, 72.700333
v2_gpu, 1, 0.119998
v2_gpu, 10, 0.199643
v2_gpu, 100, 0.771642
v2_gpu, 1000, 6.521558
v2_gpu, 10000, 64.267148
v2_gpu, 1, 0.093681
v2_gpu, 10, 0.200684
v2_gpu, 100, 0.760967
v2_gpu, 1000, 6.507971
v2_gpu, 10000, 64.430706
v2_gpu, 1, 0.116404
v2_gpu, 10, 0.208224
v2_gpu, 100, 0.730286
v2_gpu, 1000, 6.349775
v2_gpu, 10000, 64.17055
v2_gpu, 1, 0.095465
v2_gpu, 10, 0.194111
v2_gpu, 100, 0.701934
v2_gpu, 1000, 6.425682
v2_gpu, 10000, 64.61157
v2_gpu, 1, 0.105757
v2_gpu, 10, 0.210143
v2_gpu, 100, 0.745557
v2_gpu, 1000, 6.418053
v2_gpu, 10000, 64.647964
v2_gpu, 1, 0.102959
v2_gpu, 10, 0.204956
v2_gpu, 100, 0.759648
v2_gpu, 1000, 6.408904
v2_gpu, 10000, 64.343415
v2_gpu, 1, 0.099769
v2_gpu, 10, 0.194964
v2_gpu, 100, 0.738728
v2_gpu, 1000, 6.413138
v2_gpu, 10000, 64.767631
v2_gpu, 1, 0.114444
v2_gpu, 10, 0.297772
v2_gpu, 100, 0.749634
v2_gpu, 1000, 6.397936
v2_gpu, 10000, 65.237091
v2_gpu, 1, 0.110714
v2_gpu, 10, 0.199229
v2_gpu, 100, 0.691433
v2_gpu, 1000, 6.430426
v2_gpu, 10000, 64.546053
v2_gpu, 1, 0.133372
v2_gpu, 10, 0.204644
v2_gpu, 100, 0.778686
v2_gpu, 1000, 6.38261
v2_gpu, 10000, 64.643761
v3_gpu, 1, 0.108453
v3_gpu, 10, 0.139313
v3_gpu, 100, 0.46894
v3_gpu, 1000, 3.450716
v3_gpu, 10000, 33.767634
v3_gpu, 1, 0.097066
v3_gpu, 10, 0.136771
v3_gpu, 100, 0.468257
v3_gpu, 1000, 3.413005
v3_gpu, 10000, 33.94832
v3_gpu, 1, 0.087841
v3_gpu, 10, 0.137346
v3_gpu, 100, 0.510054
v3_gpu, 1000, 3.405865
v3_gpu, 10000, 33.640172
v3_gpu, 1, 0.086622
v3_gpu, 10, 0.139043
v3_gpu, 100, 0.444561
v3_gpu, 1000, 3.412704
v3_gpu, 10000, 33.633837
v3_gpu, 1, 0.087908
v3_gpu, 10, 0.136856
v3_gpu, 100, 0.461891
v3_gpu, 1000, 3.634624
v3_gpu, 10000, 33.869622
v3_gpu, 1, 0.092195
v3_gpu, 10, 0.139319
v3_gpu, 100, 0.450601
v3_gpu, 1000, 3.407163
v3_gpu, 10000, 33.689462
v3_gpu, 1, 0.111289
v3_gpu, 10, 0.149204
v3_gpu, 100, 0.432521
v3_gpu, 1000, 3.424153
v3_gpu, 10000, 33.71824
v3_gpu, 1, 0.093509
v3_gpu, 10, 0.139211
v3_gpu, 100, 0.429208
v3_gpu, 1000, 3.419375
v3_gpu, 10000, 33.692799
v3_gpu, 1, 0.089498
v3_gpu, 10, 0.147759
v3_gpu, 100, 0.466773
v3_gpu, 1000, 3.415379
v3_gpu, 10000, 34.231536
v3_gpu, 1, 0.095449
v3_gpu, 10, 0.139981
v3_gpu, 100, 0.485623
v3_gpu, 1000, 3.411799
v3_gpu, 10000, 33.711685
